"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","belgium","brussels","2020-06-15",2352,"Molenbeek-Saint-Jean",50.85787,4.30809,"Apartment","Entire home/apt",5,2,2,"$93.00",2,365,29,82,82
"2","belgium","brussels","2020-06-15",2354,"Molenbeek-Saint-Jean",50.85697,4.30651,"Apartment","Entire home/apt",4,1,1,"$78.00",2,365,28,74,148
"3","belgium","brussels","2020-06-15",45145,"Saint-Josse-ten-Noode",50.853,4.36971,"Bed and breakfast","Hotel room",2,1,1,"$100.00",1,730,29,120,120
"4","belgium","brussels","2020-06-15",48180,"Woluwe-Saint-Pierre",50.83821,4.40683,"Apartment","Entire home/apt",2,2,2,"$200.00",2,14,30,NA,0
"5","belgium","brussels","2020-06-15",52796,"Ixelles",50.83356,4.36027,"Apartment","Entire home/apt",3,1,1,"$74.00",5,120,26,74,296
"6","belgium","brussels","2020-06-15",71744,"Bruxelles",50.85427,4.34842,"Apartment","Entire home/apt",2,1,1,"$60.00",2,1125,0,60,1800
"7","belgium","brussels","2020-06-15",80257,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",3,0,2,"$95.00",1,365,30,NA,0
"8","belgium","brussels","2020-06-15",80320,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",3,0,2,"$85.00",1,365,30,NA,0
"9","belgium","brussels","2020-06-15",80373,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",3,0,2,"$85.00",1,365,30,NA,0
"10","belgium","brussels","2020-06-15",96293,"Anderlecht",50.84053,4.3363,"Serviced apartment","Entire home/apt",6,1,4,"$135.00",1,365,30,NA,0
"11","belgium","brussels","2020-06-15",96642,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",3,0,2,"$70.00",1,365,30,NA,0
"12","belgium","brussels","2020-06-15",96694,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",4,1,3,"$85.00",1,365,30,NA,0
"13","belgium","brussels","2020-06-15",97740,"Schaerbeek",50.86986,4.37712,"Bed and breakfast","Hotel room",4,2,3,"$95.00",2,30,14,95,1520
"14","belgium","brussels","2020-06-15",97768,"Uccle",50.80532,4.33227,"Townhouse","Private room",2,1,1,"$75.00",7,91,1,75,2175
"15","belgium","brussels","2020-06-15",106677,"Uccle",50.8064,4.33487,"House","Entire home/apt",2,1,1,"$85.00",3,365,28,85,170
"16","belgium","brussels","2020-06-15",118707,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",3,0,2,"$95.00",1,365,30,NA,0
"17","belgium","brussels","2020-06-15",130097,"Bruxelles",50.84582,4.34954,"Bed and breakfast","Hotel room",2,1,1,"$97.00",1,1125,30,NA,0
"18","belgium","brussels","2020-06-15",134357,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",3,0,2,"$70.00",1,365,30,NA,0
"19","belgium","brussels","2020-06-15",134361,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",4,1,3,"$80.00",1,365,30,NA,0
"20","belgium","brussels","2020-06-15",134504,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",4,0,3,"$80.00",1,365,30,NA,0
"21","belgium","brussels","2020-06-15",134581,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",7,1,6,"$120.00",1,365,30,NA,0
"22","belgium","brussels","2020-06-15",134687,"Uccle",50.81208,4.348,"Apartment","Entire home/apt",2,1,1,"$55.00",3,730,0,55,1650
"23","belgium","brussels","2020-06-15",137971,"Bruxelles",50.84607,4.37444,"Apartment","Entire home/apt",5,3,4,"$165.00",1,365,30,NA,0
"24","belgium","brussels","2020-06-15",148114,"Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",4,0,3,"$95.00",1,365,30,NA,0
"25","belgium","brussels","2020-06-15",148797,"Etterbeek",50.8304,4.38454,"Apartment","Entire home/apt",8,3,5,"$100.00",5,25,15,100,1500
"26","belgium","brussels","2020-06-15",159836,"Schaerbeek",50.87374,4.3813,"Loft","Entire home/apt",4,1,3,"$49.00",2,30,30,NA,0
"27","belgium","brussels","2020-06-15",166510,"Bruxelles",50.84603,4.37422,"Apartment","Entire home/apt",4,1,1,"$150.00",1,365,30,NA,0
"28","belgium","brussels","2020-06-15",179990,"Woluwe-Saint-Lambert",50.85161,4.41615,"House","Private room",1,1,1,"$30.00",1,28,0,28,840
"29","belgium","brussels","2020-06-15",196623,"Saint-Gilles",50.83896,4.33735,"Loft","Entire home/apt",2,1,0,"$75.00",1,730,24,75,450
"30","belgium","brussels","2020-06-15",198943,"Ixelles",50.82583,4.36798,"Apartment","Entire home/apt",2,1,1,"$80.00",3,30,0,70,2100
"31","belgium","brussels","2020-06-15",200385,"Saint-Gilles",50.8264,4.34247,"Apartment","Entire home/apt",2,1,1,"$60.00",2,730,5,70,1750
"32","belgium","brussels","2020-06-15",219753,"Ixelles",50.82941,4.36743,"Apartment","Entire home/apt",2,0,1,"$45.00",91,1125,23,45,315
"33","belgium","brussels","2020-06-15",232262,"Bruxelles",50.8494,4.35085,"Guest suite","Entire home/apt",6,2,4,"$150.00",1,365,30,NA,0
"34","belgium","brussels","2020-06-15",232268,"Bruxelles",50.84763,4.35064,"Serviced apartment","Entire home/apt",6,2,4,"$149.00",1,35,30,NA,0
"35","belgium","brussels","2020-06-15",232354,"Bruxelles",50.8494,4.35245,"Serviced apartment","Entire home/apt",4,1,2,"$87.00",2,365,30,NA,0
